Capabilities,SubCapability,TEBStatus,NameofTools,Version,ToolDescription,StandardsComments,EANotes,Manufacturer,StandardCategory,EAReferenceID,MetaTags,MetaTagsDescription,CapabilityManager
ITSM,Monitoring Integration,UnderReview,BigPanda,2026.2,BigPanda is used for monitoring integration within the itsm domain.,UnderReview for Monitoring Integration. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",BigPanda,Standard,EA-STD-0396,itsm;monitoring-integration;enterprise;standard,,
Collaboration,Messaging & Meetings,Deprecated,Microsoft Teams,2026.3,Microsoft Teams is used for messaging & meetings within the collaboration domain.,Deprecated for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Microsoft,Allowed,EA-STD-0397,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Exception,Microsoft Teams,2026.4,Microsoft Teams is used for messaging & meetings within the collaboration domain.,Exception for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Microsoft,Restricted,EA-STD-0398,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Approved,Microsoft Teams,2026.5,Microsoft Teams is used for messaging & meetings within the collaboration domain.,Approved for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Microsoft,Sunset,EA-STD-0399,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Approved,Zoom,2026.1,Zoom is used for messaging & meetings within the collaboration domain.,Approved for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Zoom,Strategic,EA-STD-0400,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Approved,Zoom,2026.2,Zoom is used for messaging & meetings within the collaboration domain.,Approved for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Zoom,Standard,EA-STD-0401,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Conditional,Zoom,2026.3,Zoom is used for messaging & meetings within the collaboration domain.,Conditional for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Zoom,Allowed,EA-STD-0402,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,UnderReview,Webex,2026.4,Webex is used for messaging & meetings within the collaboration domain.,UnderReview for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Webex,Restricted,EA-STD-0403,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Deprecated,Webex,2026.5,Webex is used for messaging & meetings within the collaboration domain.,Deprecated for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Webex,Sunset,EA-STD-0404,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Messaging & Meetings,Exception,Webex,2026.1,Webex is used for messaging & meetings within the collaboration domain.,Exception for Messaging & Meetings. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Webex,Strategic,EA-STD-0405,collaboration;messaging-&-meetings;enterprise;standard,,
Collaboration,Enterprise Chat,Approved,Slack,2026.2,Slack is used for enterprise chat within the collaboration domain.,Approved for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Slack,Standard,EA-STD-0406,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Approved,Slack,2026.3,Slack is used for enterprise chat within the collaboration domain.,Approved for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Slack,Allowed,EA-STD-0407,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Approved,Slack,2026.4,Slack is used for enterprise chat within the collaboration domain.,Approved for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Slack,Restricted,EA-STD-0408,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Conditional,Teams Chat,2026.5,Teams Chat is used for enterprise chat within the collaboration domain.,Conditional for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Teams,Sunset,EA-STD-0409,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,UnderReview,Teams Chat,2026.1,Teams Chat is used for enterprise chat within the collaboration domain.,UnderReview for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Teams,Strategic,EA-STD-0410,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Deprecated,Teams Chat,2026.2,Teams Chat is used for enterprise chat within the collaboration domain.,Deprecated for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Teams,Standard,EA-STD-0411,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Exception,Google Chat,2026.3,Google Chat is used for enterprise chat within the collaboration domain.,Exception for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Google,Allowed,EA-STD-0412,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Approved,Google Chat,2026.4,Google Chat is used for enterprise chat within the collaboration domain.,Approved for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Google,Restricted,EA-STD-0413,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Enterprise Chat,Approved,Google Chat,2026.5,Google Chat is used for enterprise chat within the collaboration domain.,Approved for Enterprise Chat. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Google,Sunset,EA-STD-0414,collaboration;enterprise-chat;enterprise;standard,,
Collaboration,Knowledge Base,Approved,Confluence,2026.1,Confluence is used for knowledge base within the collaboration domain.,Approved for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Confluence,Strategic,EA-STD-0415,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Conditional,Confluence,2026.2,Confluence is used for knowledge base within the collaboration domain.,Conditional for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Confluence,Standard,EA-STD-0416,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,UnderReview,Confluence,2026.3,Confluence is used for knowledge base within the collaboration domain.,UnderReview for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Confluence,Allowed,EA-STD-0417,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Deprecated,SharePoint,2026.4,SharePoint is used for knowledge base within the collaboration domain.,Deprecated for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",SharePoint,Restricted,EA-STD-0418,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Exception,SharePoint,2026.5,SharePoint is used for knowledge base within the collaboration domain.,Exception for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",SharePoint,Sunset,EA-STD-0419,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Approved,SharePoint,2026.1,SharePoint is used for knowledge base within the collaboration domain.,Approved for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",SharePoint,Strategic,EA-STD-0420,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Approved,Notion,2026.2,Notion is used for knowledge base within the collaboration domain.,Approved for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Notion,Standard,EA-STD-0421,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Approved,Notion,2026.3,Notion is used for knowledge base within the collaboration domain.,Approved for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Notion,Allowed,EA-STD-0422,collaboration;knowledge-base;enterprise;standard,,
Collaboration,Knowledge Base,Conditional,Notion,2026.4,Notion is used for knowledge base within the collaboration domain.,Conditional for Knowledge Base. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Notion,Restricted,EA-STD-0423,collaboration;knowledge-base;enterprise;standard,,
Collaboration,File Sharing,UnderReview,OneDrive,2026.5,OneDrive is used for file sharing within the collaboration domain.,UnderReview for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",OneDrive,Sunset,EA-STD-0424,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Deprecated,OneDrive,2026.1,OneDrive is used for file sharing within the collaboration domain.,Deprecated for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",OneDrive,Strategic,EA-STD-0425,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Exception,OneDrive,2026.2,OneDrive is used for file sharing within the collaboration domain.,Exception for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",OneDrive,Standard,EA-STD-0426,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Approved,Google Drive,2026.3,Google Drive is used for file sharing within the collaboration domain.,Approved for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Google,Allowed,EA-STD-0427,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Approved,Google Drive,2026.4,Google Drive is used for file sharing within the collaboration domain.,Approved for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Google,Restricted,EA-STD-0428,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Approved,Google Drive,2026.5,Google Drive is used for file sharing within the collaboration domain.,Approved for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Google,Sunset,EA-STD-0429,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Conditional,Box,2026.1,Box is used for file sharing within the collaboration domain.,Conditional for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Box,Strategic,EA-STD-0430,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,UnderReview,Box,2026.2,Box is used for file sharing within the collaboration domain.,UnderReview for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Box,Standard,EA-STD-0431,collaboration;file-sharing;enterprise;standard,,
Collaboration,File Sharing,Deprecated,Box,2026.3,Box is used for file sharing within the collaboration domain.,Deprecated for File Sharing. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Box,Allowed,EA-STD-0432,collaboration;file-sharing;enterprise;standard,,
End-User Computing,Device Management,Exception,Microsoft Intune,2026.4,Microsoft Intune is used for device management within the end-user computing domain.,Exception for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Microsoft,Restricted,EA-STD-0433,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Approved,Microsoft Intune,2026.5,Microsoft Intune is used for device management within the end-user computing domain.,Approved for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Microsoft,Sunset,EA-STD-0434,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Approved,Microsoft Intune,2026.1,Microsoft Intune is used for device management within the end-user computing domain.,Approved for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Microsoft,Strategic,EA-STD-0435,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Approved,VMware Workspace ONE,2026.2,VMware Workspace ONE is used for device management within the end-user computing domain.,Approved for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",VMware,Standard,EA-STD-0436,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Conditional,VMware Workspace ONE,2026.3,VMware Workspace ONE is used for device management within the end-user computing domain.,Conditional for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",VMware,Allowed,EA-STD-0437,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,UnderReview,VMware Workspace ONE,2026.4,VMware Workspace ONE is used for device management within the end-user computing domain.,UnderReview for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",VMware,Restricted,EA-STD-0438,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Deprecated,Jamf,2026.5,Jamf is used for device management within the end-user computing domain.,Deprecated for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Jamf,Sunset,EA-STD-0439,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Exception,Jamf,2026.1,Jamf is used for device management within the end-user computing domain.,Exception for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Jamf,Strategic,EA-STD-0440,end-user computing;device-management;enterprise;standard,,
End-User Computing,Device Management,Approved,Jamf,2026.2,Jamf is used for device management within the end-user computing domain.,Approved for Device Management. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Jamf,Standard,EA-STD-0441,end-user computing;device-management;enterprise;standard,,
End-User Computing,VDI,Approved,Azure Virtual Desktop,2026.3,Azure Virtual Desktop is used for vdi within the end-user computing domain.,Approved for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Azure,Allowed,EA-STD-0442,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Approved,Azure Virtual Desktop,2026.4,Azure Virtual Desktop is used for vdi within the end-user computing domain.,Approved for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Azure,Restricted,EA-STD-0443,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Conditional,Azure Virtual Desktop,2026.5,Azure Virtual Desktop is used for vdi within the end-user computing domain.,Conditional for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Azure,Sunset,EA-STD-0444,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,UnderReview,Citrix DaaS,2026.1,Citrix DaaS is used for vdi within the end-user computing domain.,UnderReview for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Citrix,Strategic,EA-STD-0445,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Deprecated,Citrix DaaS,2026.2,Citrix DaaS is used for vdi within the end-user computing domain.,Deprecated for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Citrix,Standard,EA-STD-0446,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Exception,Citrix DaaS,2026.3,Citrix DaaS is used for vdi within the end-user computing domain.,Exception for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Citrix,Allowed,EA-STD-0447,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Approved,VMware Horizon,2026.4,VMware Horizon is used for vdi within the end-user computing domain.,Approved for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",VMware,Restricted,EA-STD-0448,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Approved,VMware Horizon,2026.5,VMware Horizon is used for vdi within the end-user computing domain.,Approved for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",VMware,Sunset,EA-STD-0449,end-user computing;vdi;enterprise;standard,,
End-User Computing,VDI,Approved,VMware Horizon,2026.1,VMware Horizon is used for vdi within the end-user computing domain.,Approved for VDI. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",VMware,Strategic,EA-STD-0450,end-user computing;vdi;enterprise;standard,,
End-User Computing,Email,Conditional,Exchange Online,2026.2,Exchange Online is used for email within the end-user computing domain.,Conditional for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Exchange,Standard,EA-STD-0451,end-user computing;email;enterprise;standard,,
End-User Computing,Email,UnderReview,Exchange Online,2026.3,Exchange Online is used for email within the end-user computing domain.,UnderReview for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Exchange,Allowed,EA-STD-0452,end-user computing;email;enterprise;standard,,
End-User Computing,Email,Deprecated,Exchange Online,2026.4,Exchange Online is used for email within the end-user computing domain.,Deprecated for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Exchange,Restricted,EA-STD-0453,end-user computing;email;enterprise;standard,,
End-User Computing,Email,Exception,Gmail Enterprise,2026.5,Gmail Enterprise is used for email within the end-user computing domain.,Exception for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Gmail,Sunset,EA-STD-0454,end-user computing;email;enterprise;standard,,
End-User Computing,Email,Approved,Gmail Enterprise,2026.1,Gmail Enterprise is used for email within the end-user computing domain.,Approved for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Gmail,Strategic,EA-STD-0455,end-user computing;email;enterprise;standard,,
End-User Computing,Email,Approved,Gmail Enterprise,2026.2,Gmail Enterprise is used for email within the end-user computing domain.,Approved for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Gmail,Standard,EA-STD-0456,end-user computing;email;enterprise;standard,,
End-User Computing,Email,Approved,Zimbra,2026.3,Zimbra is used for email within the end-user computing domain.,Approved for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Zimbra,Allowed,EA-STD-0457,end-user computing;email;enterprise;standard,,
End-User Computing,Email,Conditional,Zimbra,2026.4,Zimbra is used for email within the end-user computing domain.,Conditional for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Zimbra,Restricted,EA-STD-0458,end-user computing;email;enterprise;standard,,
End-User Computing,Email,UnderReview,Zimbra,2026.5,Zimbra is used for email within the end-user computing domain.,UnderReview for Email. Follow enterprise reference architecture and security controls.,"ARB: Validate scope, integration, and operational readiness.",Zimbra,Sunset,EA-STD-0459,end-user computing;email;enterprise;standard,,
Data Platforms,Relational Database,Approved,Azure SQL Database,2026.01,Managed relational database for transactional workloads.,Approved for enterprise OLTP workloads. Prefer managed PaaS databases.,ARB: Ensure HA/DR and data classification.,Microsoft,Strategic,EA-STD-0460,database;data-platform;storage;enterprise,,
Data Platforms,Relational Database,Approved,Amazon RDS,2026.01,Managed relational database service for multiple engines.,Approved for AWS-hosted transactional workloads.,ARB: Validate engine choice and backup policy.,Amazon,Standard,EA-STD-0461,database;data-platform;storage;enterprise,,
Data Platforms,Relational Database,Conditional,Oracle Database,19c,Enterprise RDBMS for legacy or regulated workloads.,Allowed only where Oracle-specific features are required.,ARB: Require exit strategy.,Oracle,Restricted,EA-STD-0462,database;data-platform;storage;enterprise,,
Data Platforms,NoSQL Database,Approved,Azure Cosmos DB,2026.01,Globally distributed NoSQL database.,"Approved for scalable, low-latency workloads.",ARB: Choose correct API model.,Microsoft,Strategic,EA-STD-0463,database;data-platform;storage;enterprise,,
Data Platforms,NoSQL Database,Approved,Amazon DynamoDB,2026.01,Key-value NoSQL database.,Approved for serverless and event-driven architectures.,ARB: Review capacity mode.,Amazon,Strategic,EA-STD-0464,database;data-platform;storage;enterprise,,
Data Platforms,Document Database,Approved,MongoDB Atlas,7.0,Managed document database service.,Approved for document-oriented workloads.,ARB: Validate schema governance.,MongoDB,Allowed,EA-STD-0465,database;data-platform;storage;enterprise,,
Data Platforms,Cache / In-Memory,Approved,Redis Enterprise,7.2,In-memory data store for caching.,Approved for low-latency caching.,ARB: Review eviction policy.,Redis,Standard,EA-STD-0466,database;data-platform;storage;enterprise,,
Data Platforms,Graph Database,Conditional,Neo4j,5.0,Graph database for relationship-heavy data.,Allowed for specialized graph use cases.,ARB: Confirm skill availability.,Neo4j,Restricted,EA-STD-0467,database;data-platform;storage;enterprise,,
Data Platforms,Time-Series Database,Conditional,InfluxDB,2.7,Time-series database for metrics and telemetry.,Allowed for observability data only.,ARB: Align with observability standards.,InfluxData,Allowed,EA-STD-0468,database;data-platform;storage;enterprise,,
Data Platforms,Vector Database,Approved,Pinecone,2026.01,Vector database for semantic search and AI workloads.,Approved for AI/RAG use cases.,ARB: Validate data privacy.,Pinecone,Allowed,EA-STD-0469,database;data-platform;storage;enterprise,,
